type,node_id,parent_id,planet_id,depth,size,x,y,z,r,g,b,image_id
node,0_node_2330,0_node_2329,0,4,8,-1.339965581893921,9.111713409423828,2.631476402282715,0.27058823529411763,0.3215686274509804,0.20392156862745098,
node,0_node_2331,0_node_2329,0,4,5,-1.0333518981933594,9.10213565826416,2.5432004928588867,0.36470588235294116,0.34509803921568627,0.2627450980392157,
node,0_node_2332,0_node_2320.0_grp_153,0,2,7,-1.9427969455718994,9.507194519042969,1.9740949869155884,0.30980392156862746,0.3803921568627451,0.17647058823529413,
node,0_node_2333,0_node_2320.0_grp_153,0,2,6,-1.9767627716064453,9.529773712158203,2.1397104263305664,0.28627450980392155,0.3686274509803922,0.1411764705882353,
node,0_node_2334,0_node_2325.0_grp_157,0,2,5,-1.9396553039550781,9.222330093383789,2.423795461654663,0.27450980392156865,0.4117647058823529,0.17647058823529413,
node,0_node_2335,0_node_2325.0_grp_157,0,2,19,-1.8885327577590942,9.312583923339844,1.824295997619629,0.3254901960784314,0.3764705882352941,0.23529411764705882,
node,0_node_2336,0_node_2335,0,3,5,-1.7041120529174805,9.246088981628418,1.3748915195465088,0.3411764705882353,0.32941176470588235,0.27058823529411763,
node,0_node_2337,0_node_2335,0,3,11,-2.0707216262817383,9.255891799926758,2.0985119342803955,0.32941176470588235,0.403921568627451,0.2235294117647059,
node,0_node_2338,0_node_2337.0_grp_159,0,2,5,-1.970353126525879,9.02843189239502,1.419680118560791,0.3137254901960784,0.3568627450980392,0.27450980392156865,
node,0_node_2339,0_node_2337.0_grp_159,0,2,18,-1.6447725296020508,9.385765075683594,1.2954391241073608,0.3568627450980392,0.3803921568627451,0.28627450980392155,
node,0_node_2340,0_node_2339,0,3,16,-1.610138177871704,9.476439476013184,1.2404499053955078,0.3607843137254902,0.39215686274509803,0.2980392156862745,
node,0_node_2341,0_node_2339,0,3,27,-2.054941415786743,9.362971305847168,1.7070577144622803,0.30980392156862746,0.34901960784313724,0.2235294117647059,
node,0_node_2342,0_node_2341,0,4,6,-2.2411653995513916,9.232292175292969,2.0768330097198486,0.3137254901960784,0.37254901960784315,0.2,
node,0_node_2343,0_node_2341,0,4,20,-2.0166683197021484,9.424423217773438,1.6155884265899658,0.3058823529411765,0.3411764705882353,0.23137254901960785,
node,0_node_2344,0_node_2343.0_grp_163,0,2,17,-2.011908769607544,9.459620475769043,2.4323153495788574,0.24313725490196078,0.41568627450980394,0.13725490196078433,
node,0_node_2345,0_node_2343.0_grp_163,0,2,66,-1.4360177516937256,9.342422485351562,1.6628953218460083,0.34901960784313724,0.34901960784313724,0.2627450980392157,
node,0_node_2346,0_node_2344,0,3,7,-2.071441411972046,9.428220748901367,2.2875418663024902,0.2627450980392157,0.39215686274509803,0.12941176470588237,
node,0_node_2347,0_node_2344,0,3,10,-1.9702361822128296,9.481602668762207,2.5336570739746094,0.23137254901960785,0.43529411764705883,0.1450980392156863,
node,0_node_2348,0_node_2345,0,3,40,-0.8891091346740723,9.337434768676758,1.6398165225982666,0.3764705882352941,0.34901960784313724,0.28627450980392155,
node,0_node_2349,0_node_2345,0,3,29,-1.9056096076965332,9.329463958740234,1.689329743385315,0.3137254901960784,0.33725490196078434,0.21568627450980393,
node,0_node_2403.0_grp_238,planet_0,0,1,11,-2.165691614151001,8.857636451721191,2.3152973651885986,0.23921568627450981,0.27058823529411763,0.17254901960784313,
node,0_node_2259.0_grp_62,planet_0,0,1,9,-1.4871344566345215,9.597126007080078,1.8793449401855469,0.30980392156862746,0.32941176470588235,0.2235294117647059,
node,0_node_2354,0_node_2349.0_grp_176,0,2,6,-2.0499017238616943,8.947972297668457,1.9869967699050903,0.32941176470588235,0.3843137254901961,0.26666666666666666,
node,0_node_2355,0_node_2349.0_grp_176,0,2,21,-2.036372184753418,9.162004470825195,1.7490979433059692,0.34901960784313724,0.3686274509803922,0.2627450980392157,
node,0_node_2356,0_node_2355.0_grp_185,0,2,30,-1.9234387874603271,9.142355918884277,2.17319393157959,0.25098039215686274,0.32941176470588235,0.19215686274509805,
node,0_node_2357,0_node_2355.0_grp_185,0,2,10,-2.0920767784118652,9.135588645935059,1.8976995944976807,0.26666666666666666,0.2823529411764706,0.19607843137254902,
node,0_node_2358,0_node_2356.0_grp_187,0,2,12,-1.948449969291687,9.201899528503418,2.199420690536499,0.23529411764705882,0.3411764705882353,0.1803921568627451,
node,0_node_2359,0_node_2356.0_grp_187,0,2,6,-1.927668571472168,9.120237350463867,2.067897081375122,0.25882352941176473,0.32941176470588235,0.18823529411764706,
node,0_node_2360,0_node_2357.0_grp_189,0,2,11,-1.7010009288787842,9.493968963623047,1.3698118925094604,0.3568627450980392,0.3843137254901961,0.3137254901960784,
